2020	10	1	2	6	9761	0.0
2020	10	1	2	6	9762	0.0
2020	10	1	2	6	9447	0.0
2020	10	1	2	6	9448	0.0
2020	10	1	2	6	9449	0.0
2020	10	1	2	6	9606	0.0
2020	10	1	2	6	9763	0.0
2020	10	1	2	6	9610	0.0
2020	10	1	2	6	9766	0.0
2020	10	1	2	6	9767	0.0
2020	10	1	2	6	9922	0.0
2020	10	1	2	6	9923	0.0
2020	10	1	2	6	9924	0.0
2020	10	1	2	6	9609	0.0
2020	10	1	2	6	9624	0.0
2020	10	1	2	6	9599	0.0
2020	10	1	2	6	9600	0.0
2020	10	1	2	6	9601	0.0
2020	10	1	2	6	9602	0.0
2020	10	1	2	6	9757	0.0
2020	10	1	2	6	9758	0.0
2020	10	1	2	6	9759	0.0
2020	10	1	2	6	9756	0.0
2020	10	1	2	6	9918	0.0
2020	10	1	2	6	10075	0.0
2020	10	1	2	6	9919	0.0
2020	10	1	2	6	10076	0.0
2020	10	1	2	6	9772	0.0
2020	10	1	2	6	9771	0.0
2020	10	1	2	6	9920	0.0
2020	10	1	2	6	10077	0.0
2020	10	1	2	6	10079	0.0
2020	10	1	2	6	9453	0.0
2020	10	1	2	6	9777	0.0
2020	10	1	2	6	8690	0.0
2020	10	1	2	6	8533	0.0
2020	10	1	2	6	8691	0.0
2020	10	1	2	6	8997	0.0
2020	10	1	2	6	8998	0.0
2020	10	1	2	6	9005	0.0
2020	10	1	2	6	9006	0.0
2020	10	1	2	6	9161	0.0
2020	10	1	2	6	9162	0.0
2020	10	1	2	6	9163	0.0
2020	10	1	2	6	9154	0.0
2020	10	1	2	6	9153	0.0
2020	10	1	2	6	9309	0.0
2020	10	1	2	6	9152	0.0
2020	10	1	2	6	9310	0.0
2020	10	1	2	6	9621	0.0
2020	10	1	2	6	9463	0.0
2020	10	1	2	6	9464	0.0
2020	10	1	2	6	9467	0.0
2020	10	1	2	6	9468	0.0
2020	10	1	2	6	9625	0.0
2020	10	1	2	6	8999	0.0
2020	10	1	2	6	9917	0.0
2020	10	1	2	6	10074	0.0
2020	10	1	2	6	8531	0.0
2020	10	1	2	6	8532	0.0
2020	10	1	2	6	8847	0.0
2020	10	1	2	6	8848	0.0
2020	10	1	2	6	8849	0.0
2020	10	1	2	6	8678	0.0
2020	10	1	2	6	8835	0.0
2020	10	1	2	6	8836	0.0
2020	10	1	2	6	9150	0.0
2020	10	1	2	6	9151	0.0
2020	10	1	2	6	9307	0.0
2020	10	1	2	6	9308	0.0
2020	10	1	2	6	9466	0.0
2020	10	1	2	6	9156	0.0
2020	10	1	2	6	9157	0.0
2020	10	1	2	6	9158	0.0
2020	10	1	2	6	9293	0.0
2020	10	1	2	6	9613	0.0
2020	10	1	2	6	9612	0.0
2020	10	1	2	6	9611	0.0
2020	10	1	2	6	9457	0.0
2020	10	1	2	6	9456	0.0
2020	10	1	2	6	9614	0.0
2020	10	1	2	6	9455	0.0
2020	10	1	2	6	9454	0.0
2020	10	1	2	6	9770	0.0
2020	10	1	2	6	9769	0.0
2020	10	1	2	6	8988	0.0
2020	10	1	2	6	9144	0.0
2020	10	1	2	6	9768	0.0
2020	10	1	2	6	9780	0.0
2020	10	1	2	6	9781	0.0
2020	10	1	2	6	9622	0.0
2020	10	1	2	6	9623	0.0
2020	10	1	2	6	9300	0.0
2020	10	1	2	6	9160	0.0
2020	10	1	2	6	8833	0.0
2020	10	1	2	6	8216	0.0
2020	10	1	2	6	8217	0.0
2020	10	1	2	6	8371	0.0
2020	10	1	2	6	8372	0.0
2020	10	1	2	6	8373	0.0
2020	10	1	2	6	8534	0.0
2020	10	1	2	6	8376	0.0
2020	10	1	2	6	8377	0.0
2020	10	1	2	6	8219	0.0
2020	11	1	2	6	8526	0.0
2020	11	1	2	6	8683	0.0
2020	11	1	2	6	8682	0.0
2020	11	1	2	6	8525	0.0
2020	11	1	2	6	8837	0.0
2020	11	1	2	6	8840	0.0
2020	11	1	2	6	8839	0.0
2020	11	1	2	6	8838	0.0
2020	11	1	2	6	8681	0.0
2020	11	1	2	6	8680	0.0
2020	11	1	2	6	9296	0.0
2020	11	1	2	6	8989	0.0
2020	11	1	2	6	9146	0.0
2020	11	1	2	6	9147	0.0
2020	11	1	2	6	9303	0.0
2020	11	1	2	6	8995	0.0
2020	11	1	2	6	8996	0.0
2020	11	1	2	6	9000	0.0
2020	11	1	2	6	9131	0.0
2020	11	1	2	6	9288	0.0
2020	11	1	2	6	9142	0.0
2020	11	1	2	6	9299	0.0
2020	11	1	2	6	9298	0.0
2020	11	1	2	6	9141	0.0
2020	11	1	2	6	9143	0.0
2020	11	1	2	6	9297	0.0
2020	11	1	2	6	8991	0.0
2020	11	1	2	6	9305	0.0
2020	11	1	2	6	9149	0.0
2020	11	1	2	6	9148	0.0
2020	11	1	2	6	8990	0.0
2020	11	1	2	6	9616	0.0
2020	11	1	2	6	9773	0.0
2020	11	1	2	6	9302	0.0
2020	11	1	2	6	9458	0.0
2020	11	1	2	6	9459	0.0
2020	11	1	2	6	9615	0.0
2020	11	1	2	6	9617	0.0
2020	11	1	2	6	9304	0.0
2020	11	1	2	6	9460	0.0
2020	11	1	2	6	9461	0.0
2020	11	1	2	6	9462	0.0
2020	11	1	2	6	9618	0.0
2020	11	1	2	6	9619	0.0
2020	11	1	2	6	9776	0.0
2020	11	1	2	6	9620	0.0
2020	11	1	2	6	9306	0.0
2020	11	1	2	6	9313	0.0
2020	11	1	2	6	9627	0.0
2020	11	1	2	6	9470	0.0
2020	11	1	2	6	9312	0.0
2020	11	1	2	6	9469	0.0
2020	11	1	2	6	9155	0.0
2020	11	1	2	6	9311	0.0
2020	11	1	2	6	9444	0.0
2020	11	1	2	6	9285	0.0
2020	11	1	2	6	9286	0.0
2020	11	1	2	6	9287	0.0
2020	11	1	2	6	9442	0.0
2020	11	1	2	6	9443	0.0
2020	11	1	2	6	9445	0.0
2020	11	1	2	6	9450	0.0
2020	11	1	2	6	9765	0.0
2020	11	1	2	6	9764	0.0
2020	11	1	2	6	9608	0.0
2020	11	1	2	6	9607	0.0
2020	11	1	2	6	9451	0.0
2020	11	1	2	6	9921	0.0
2020	11	1	2	6	9452	0.0
2020	11	1	2	6	9465	0.0
2020	11	1	2	6	9314	0.0
2020	11	1	2	6	9626	0.0
2020	11	1	2	6	9471	0.0
2020	11	1	2	6	9472	0.0
2020	11	1	2	6	9473	0.0
2020	11	1	2	6	9315	0.0
2020	11	1	2	6	9760	0.0
2020	11	1	2	6	9603	0.0
2020	11	1	2	6	9604	0.0
2020	11	1	2	6	9605	0.0
2020	11	1	2	6	9761	0.0
2020	11	1	2	6	9762	0.0
2020	11	1	2	6	9447	0.0
2020	11	1	2	6	9448	0.0
2020	11	1	2	6	9449	0.0
2020	11	1	2	6	9606	0.0
2020	11	1	2	6	9763	0.0
2020	11	1	2	6	9610	0.0
2020	11	1	2	6	9766	0.0
2020	11	1	2	6	9767	0.0
2020	11	1	2	6	9922	0.0
2020	11	1	2	6	9923	0.0
2020	11	1	2	6	9924	0.0
2020	11	1	2	6	9609	0.0
2020	11	1	2	6	9624	0.0
2020	11	1	2	6	9599	0.0
2020	11	1	2	6	9600	0.0
2020	11	1	2	6	9601	0.0
2020	11	1	2	6	9602	0.0
2020	11	1	2	6	9757	0.0
2020	11	1	2	6	9758	0.0
2020	11	1	2	6	9759	0.0
2020	11	1	2	6	9756	0.0
2020	11	1	2	6	9918	0.0
2020	11	1	2	6	10075	0.0
2020	11	1	2	6	9919	0.0
2020	11	1	2	6	10076	0.0
2020	11	1	2	6	9772	0.0
2020	11	1	2	6	9771	0.0
2020	11	1	2	6	9920	0.0
2020	11	1	2	6	10077	0.0
2020	11	1	2	6	10079	0.0
2020	11	1	2	6	9453	0.0
2020	11	1	2	6	9777	0.0
2020	11	1	2	6	8690	0.0
2020	11	1	2	6	8533	0.0
2020	11	1	2	6	8691	0.0
2020	11	1	2	6	8997	0.0
2020	11	1	2	6	8998	0.0
2020	11	1	2	6	9005	0.0
2020	11	1	2	6	9006	0.0
2020	11	1	2	6	9161	0.0
2020	11	1	2	6	9162	0.0
2020	11	1	2	6	9163	0.0
2020	11	1	2	6	9154	0.0
2020	11	1	2	6	9153	0.0
2020	11	1	2	6	9309	0.0
2020	11	1	2	6	9152	0.0
2020	11	1	2	6	9310	0.0
2020	11	1	2	6	9621	0.0
2020	11	1	2	6	9463	0.0
2020	11	1	2	6	9464	0.0
2020	11	1	2	6	9467	0.0
2020	11	1	2	6	9468	0.0
2020	11	1	2	6	9625	0.0
2020	11	1	2	6	8999	0.0
2020	11	1	2	6	9917	0.0
2020	11	1	2	6	10074	0.0
2020	11	1	2	6	8531	0.0
2020	11	1	2	6	8532	0.0
2020	11	1	2	6	8847	0.0
2020	11	1	2	6	8848	0.0
2020	11	1	2	6	8849	0.0
2020	11	1	2	6	8678	0.0
2020	11	1	2	6	8835	0.0
2020	11	1	2	6	8836	0.0
2020	11	1	2	6	9150	0.0
2020	11	1	2	6	9151	0.0
2020	11	1	2	6	9307	0.0
2020	11	1	2	6	9308	0.0
2020	11	1	2	6	9466	0.0
2020	11	1	2	6	9156	0.0
2020	11	1	2	6	9157	0.0
2020	11	1	2	6	9158	0.0
2020	11	1	2	6	9293	0.0
2020	11	1	2	6	9613	0.0
2020	11	1	2	6	9612	0.0
2020	11	1	2	6	9611	0.0
2020	11	1	2	6	9457	0.0
2020	11	1	2	6	9456	0.0
2020	11	1	2	6	9614	0.0
2020	11	1	2	6	9455	0.0
2020	11	1	2	6	9454	0.0
2020	11	1	2	6	9770	0.0
2020	11	1	2	6	9769	0.0
2020	11	1	2	6	8988	0.0
2020	11	1	2	6	9144	0.0
2020	11	1	2	6	9768	0.0
2020	11	1	2	6	9780	0.0
2020	11	1	2	6	9781	0.0
2020	11	1	2	6	9622	0.0
2020	11	1	2	6	9623	0.0
2020	11	1	2	6	9300	0.0
2020	11	1	2	6	9160	0.0
2020	11	1	2	6	8833	0.0
2020	11	1	2	6	8216	0.0
2020	11	1	2	6	8217	0.0
2020	11	1	2	6	8371	0.0
2020	11	1	2	6	8372	0.0
2020	11	1	2	6	8373	0.0
2020	11	1	2	6	8534	0.0
2020	11	1	2	6	8376	0.0
2020	11	1	2	6	8377	0.0
2020	11	1	2	6	8219	0.0
2020	12	1	2	6	8526	0.0
2020	12	1	2	6	8683	0.0
2020	12	1	2	6	8682	0.0
2020	12	1	2	6	8525	0.0
2020	12	1	2	6	8837	0.0
2020	12	1	2	6	8840	0.0
2020	12	1	2	6	8839	0.0
2020	12	1	2	6	8838	0.0
2020	12	1	2	6	8681	0.0
2020	12	1	2	6	8680	0.0
2020	12	1	2	6	9296	0.0
2020	12	1	2	6	8989	0.0
2020	12	1	2	6	9146	0.0
2020	12	1	2	6	9147	0.0
2020	12	1	2	6	9303	0.0
2020	12	1	2	6	8995	0.0
2020	12	1	2	6	8996	0.0
2020	12	1	2	6	9000	0.0
2020	12	1	2	6	9131	0.0
2020	12	1	2	6	9288	0.0
2020	12	1	2	6	9142	0.0
2020	12	1	2	6	9299	0.0
2020	12	1	2	6	9298	0.0
2020	12	1	2	6	9141	0.0
2020	12	1	2	6	9143	0.0
2020	12	1	2	6	9297	0.0
2020	12	1	2	6	8991	0.0
2020	12	1	2	6	9305	0.0
2020	12	1	2	6	9149	0.0
2020	12	1	2	6	9148	0.0
2020	12	1	2	6	8990	0.0
2020	12	1	2	6	9616	0.0
2020	12	1	2	6	9773	0.0
2020	12	1	2	6	9302	0.0
2020	12	1	2	6	9458	0.0
2020	12	1	2	6	9459	0.0
2020	12	1	2	6	9615	0.0
2020	12	1	2	6	9617	0.0
2020	12	1	2	6	9304	0.0
2020	12	1	2	6	9460	0.0
2020	12	1	2	6	9461	0.0
2020	12	1	2	6	9462	0.0
2020	12	1	2	6	9618	0.0
2020	12	1	2	6	9619	0.0
2020	12	1	2	6	9776	0.0
2020	12	1	2	6	9620	0.0
2020	12	1	2	6	9306	0.0
2020	12	1	2	6	9313	0.0
2020	12	1	2	6	9627	0.0
2020	12	1	2	6	9470	0.0
2020	12	1	2	6	9312	0.0
2020	12	1	2	6	9469	0.0
2020	12	1	2	6	9155	0.0
2020	12	1	2	6	9311	0.0
2020	12	1	2	6	9444	0.0
2020	12	1	2	6	9285	0.0
2020	12	1	2	6	9286	0.0
2020	12	1	2	6	9287	0.0
2020	12	1	2	6	9442	0.0
2020	12	1	2	6	9443	0.0
2020	12	1	2	6	9445	0.0
2020	12	1	2	6	9450	0.0
2020	12	1	2	6	9765	0.0
2020	12	1	2	6	9764	0.0
2020	12	1	2	6	9608	0.0
2020	12	1	2	6	9607	0.0
2020	12	1	2	6	9451	0.0
2020	12	1	2	6	9921	0.0
2020	12	1	2	6	9452	0.0
2020	12	1	2	6	9465	0.0
2020	12	1	2	6	9314	0.0
2020	12	1	2	6	9626	0.0
2020	12	1	2	6	9471	0.0
2020	12	1	2	6	9472	0.0
2020	12	1	2	6	9473	0.0
2020	12	1	2	6	9315	0.0
2020	12	1	2	6	9760	0.0
2020	12	1	2	6	9603	0.0
2020	12	1	2	6	9604	0.0
2020	12	1	2	6	9605	0.0
2020	12	1	2	6	9761	0.0
2020	12	1	2	6	9762	0.0
2020	12	1	2	6	9447	0.0
2020	12	1	2	6	9448	0.0
2020	12	1	2	6	9449	0.0
2020	12	1	2	6	9606	0.0
2020	12	1	2	6	9763	0.0
2020	12	1	2	6	9610	0.0
2020	12	1	2	6	9766	0.0
2020	12	1	2	6	9767	0.0
2020	12	1	2	6	9922	0.0
2020	12	1	2	6	9923	0.0
2020	12	1	2	6	9924	0.0
2020	12	1	2	6	9609	0.0
2020	12	1	2	6	9624	0.0
2020	12	1	2	6	9599	0.0
2020	12	1	2	6	9600	0.0
2020	12	1	2	6	9601	0.0
2020	12	1	2	6	9602	0.0
2020	12	1	2	6	9757	0.0
2020	12	1	2	6	9758	0.0
2020	12	1	2	6	9759	0.0
2020	12	1	2	6	9756	0.0
2020	12	1	2	6	9918	0.0
2020	12	1	2	6	10075	0.0
2020	12	1	2	6	9919	0.0
2020	12	1	2	6	10076	0.0
2020	12	1	2	6	9772	0.0
2020	12	1	2	6	9771	0.0
2020	12	1	2	6	9920	0.0
2020	12	1	2	6	10077	0.0
2020	12	1	2	6	10079	0.0
2020	12	1	2	6	9453	0.0
2020	12	1	2	6	9777	0.0
2020	12	1	2	6	8690	0.0
2020	12	1	2	6	8533	0.0
2020	12	1	2	6	8691	0.0
2020	12	1	2	6	8997	0.0
2020	12	1	2	6	8998	0.0
2020	12	1	2	6	9005	0.0
2020	12	1	2	6	9006	0.0
2020	12	1	2	6	9161	0.0
2020	12	1	2	6	9162	0.0
2020	12	1	2	6	9163	0.0
2020	12	1	2	6	9154	0.0
2020	12	1	2	6	9153	0.0
2020	12	1	2	6	9309	0.0
2020	12	1	2	6	9152	0.0
2020	12	1	2	6	9310	0.0
2020	12	1	2	6	9621	0.0
2020	12	1	2	6	9463	0.0
2020	12	1	2	6	9464	0.0
2020	12	1	2	6	9467	0.0
2020	12	1	2	6	9468	0.0
2020	12	1	2	6	9625	0.0
2020	12	1	2	6	8999	0.0
2020	12	1	2	6	9917	0.0
2020	12	1	2	6	10074	0.0
2020	12	1	2	6	8531	0.0
2020	12	1	2	6	8532	0.0
2020	12	1	2	6	8847	0.0
2020	12	1	2	6	8848	0.0
2020	12	1	2	6	8849	0.0
2020	12	1	2	6	8678	0.0
2020	12	1	2	6	8835	0.0
2020	12	1	2	6	8836	0.0
2020	12	1	2	6	9150	0.0
2020	12	1	2	6	9151	0.0
2020	12	1	2	6	9307	0.0
2020	12	1	2	6	9308	0.0
2020	12	1	2	6	9466	0.0
2020	12	1	2	6	9156	0.0
2020	12	1	2	6	9157	0.0
2020	12	1	2	6	9158	0.0
2020	12	1	2	6	9293	0.0
2020	12	1	2	6	9613	0.0
2020	12	1	2	6	9612	0.0
2020	12	1	2	6	9611	0.0
2020	12	1	2	6	9457	0.0
2020	12	1	2	6	9456	0.0
2020	12	1	2	6	9614	0.0
2020	12	1	2	6	9455	0.0
2020	12	1	2	6	9454	0.0
2020	12	1	2	6	9770	0.0
2020	12	1	2	6	9769	0.0
2020	12	1	2	6	8988	0.0
2020	12	1	2	6	9144	0.0
2020	12	1	2	6	9768	0.0
2020	12	1	2	6	9780	0.0
2020	12	1	2	6	9781	0.0
2020	12	1	2	6	9622	0.0
2020	12	1	2	6	9623	0.0
2020	12	1	2	6	9300	0.0
2020	12	1	2	6	9160	0.0
2020	12	1	2	6	8833	0.0
2020	12	1	2	6	8216	0.0
2020	12	1	2	6	8217	0.0
2020	12	1	2	6	8371	0.0
2020	12	1	2	6	8372	0.0
2020	12	1	2	6	8373	0.0
2020	12	1	2	6	8534	0.0
2020	12	1	2	6	8376	0.0
2020	12	1	2	6	8377	0.0
2020	12	1	2	6	8219	0.0
2021	1	1	2	6	8526	0.0
2021	1	1	2	6	8683	0.0
2021	1	1	2	6	8682	0.0
2021	1	1	2	6	8525	0.0
2021	1	1	2	6	8837	0.0
2021	1	1	2	6	8840	0.0
2021	1	1	2	6	8839	0.0
2021	1	1	2	6	8838	0.0
2021	1	1	2	6	8681	0.0
2021	1	1	2	6	8680	0.0
2021	1	1	2	6	9296	0.0
2021	1	1	2	6	8989	0.0
2021	1	1	2	6	9146	0.0
2021	1	1	2	6	9147	0.0
2021	1	1	2	6	9303	0.0
2021	1	1	2	6	8995	0.0
2021	1	1	2	6	8996	0.0
2021	1	1	2	6	9000	0.0
2021	1	1	2	6	9131	0.0
2021	1	1	2	6	9288	0.0
2021	1	1	2	6	9142	0.0
2021	1	1	2	6	9299	0.0
2021	1	1	2	6	9298	0.0
2021	1	1	2	6	9141	0.0
2021	1	1	2	6	9143	0.0
2021	1	1	2	6	9297	0.0
2021	1	1	2	6	8991	0.0
2021	1	1	2	6	9305	0.0
2021	1	1	2	6	9149	0.0
2021	1	1	2	6	9148	0.0
2021	1	1	2	6	8990	0.0
2021	1	1	2	6	9616	0.0
2021	1	1	2	6	9773	0.0
2021	1	1	2	6	9302	0.0
2021	1	1	2	6	9458	0.0
2021	1	1	2	6	9459	0.0
2021	1	1	2	6	9615	0.0
2021	1	1	2	6	9617	0.0
2021	1	1	2	6	9304	0.0
2021	1	1	2	6	9460	0.0
2021	1	1	2	6	9461	0.0
2021	1	1	2	6	9462	0.0
2021	1	1	2	6	9618	0.0
2021	1	1	2	6	9619	0.0
2021	1	1	2	6	9776	0.0
2021	1	1	2	6	9620	0.0
2021	1	1	2	6	9306	0.0
2021	1	1	2	6	9313	0.0
2021	1	1	2	6	9627	0.0
2021	1	1	2	6	9470	0.0
2021	1	1	2	6	9312	0.0
2021	1	1	2	6	9469	0.0
2021	1	1	2	6	9155	0.0
2021	1	1	2	6	9311	0.0
2021	1	1	2	6	9444	0.0
2021	1	1	2	6	9285	0.0
2021	1	1	2	6	9286	0.0
2021	1	1	2	6	9287	0.0
2021	1	1	2	6	9442	0.0
2021	1	1	2	6	9443	0.0
2021	1	1	2	6	9445	0.0
2021	1	1	2	6	9450	0.0
2021	1	1	2	6	9765	0.0
2021	1	1	2	6	9764	0.0
2021	1	1	2	6	9608	0.0
2021	1	1	2	6	9607	0.0
2021	1	1	2	6	9451	0.0
2021	1	1	2	6	9921	0.0
2021	1	1	2	6	9452	0.0
2021	1	1	2	6	9465	0.0
2021	1	1	2	6	9314	0.0
2021	1	1	2	6	9626	0.0
2021	1	1	2	6	9471	0.0
2021	1	1	2	6	9472	0.0
2021	1	1	2	6	9473	0.0
2021	1	1	2	6	9315	0.0
2021	1	1	2	6	9760	0.0
2021	1	1	2	6	9603	0.0
2021	1	1	2	6	9604	0.0
2021	1	1	2	6	9605	0.0
2021	1	1	2	6	9761	0.0
2021	1	1	2	6	9762	0.0
2021	1	1	2	6	9447	0.0
2021	1	1	2	6	9448	0.0
2021	1	1	2	6	9449	0.0
2021	1	1	2	6	9606	0.0
2021	1	1	2	6	9763	0.0
2021	1	1	2	6	9610	0.0
2021	1	1	2	6	9766	0.0
2021	1	1	2	6	9767	0.0
2021	1	1	2	6	9922	0.0
2021	1	1	2	6	9923	0.0
2021	1	1	2	6	9924	0.0
2021	1	1	2	6	9609	0.0
2021	1	1	2	6	9624	0.0
2021	1	1	2	6	9599	0.0
2021	1	1	2	6	9600	0.0
2021	1	1	2	6	9601	0.0
2021	1	1	2	6	9602	0.0
2021	1	1	2	6	9757	0.0
2021	1	1	2	6	9758	0.0
2021	1	1	2	6	9759	0.0
2021	1	1	2	6	9756	0.0
2021	1	1	2	6	9918	0.0
2021	1	1	2	6	10075	0.0
2021	1	1	2	6	9919	0.0
2021	1	1	2	6	10076	0.0
2021	1	1	2	6	9772	0.0
2021	1	1	2	6	9771	0.0
2021	1	1	2	6	9920	0.0
2021	1	1	2	6	10077	0.0
2021	1	1	2	6	10079	0.0
2021	1	1	2	6	9453	0.0
2021	1	1	2	6	9777	0.0
2021	1	1	2	6	8690	0.0
2021	1	1	2	6	8533	0.0
2021	1	1	2	6	8691	0.0
2021	1	1	2	6	8997	0.0
2021	1	1	2	6	8998	0.0
2021	1	1	2	6	9005	0.0
2021	1	1	2	6	9006	0.0
2021	1	1	2	6	9161	0.0
2021	1	1	2	6	9162	0.0
2021	1	1	2	6	9163	0.0
2021	1	1	2	6	9154	0.0
2021	1	1	2	6	9153	0.0
2021	1	1	2	6	9309	0.0
2021	1	1	2	6	9152	0.0
2021	1	1	2	6	9310	0.0
2021	1	1	2	6	9621	0.0
2021	1	1	2	6	9463	0.0
2021	1	1	2	6	9464	0.0
2021	1	1	2	6	9467	0.0
2021	1	1	2	6	9468	0.0
2021	1	1	2	6	9625	0.0
2021	1	1	2	6	8999	0.0
2021	1	1	2	6	9917	0.0
2021	1	1	2	6	10074	0.0
2021	1	1	2	6	8531	0.0
2021	1	1	2	6	8532	0.0
2021	1	1	2	6	8847	0.0
2021	1	1	2	6	8848	0.0
2021	1	1	2	6	8849	0.0
2021	1	1	2	6	8678	0.0
2021	1	1	2	6	8835	0.0
2021	1	1	2	6	8836	0.0
2021	1	1	2	6	9150	0.0
2021	1	1	2	6	9151	0.0
2021	1	1	2	6	9307	0.0
2021	1	1	2	6	9308	0.0
2021	1	1	2	6	9466	0.0
2021	1	1	2	6	9156	0.0
2021	1	1	2	6	9157	0.0
2021	1	1	2	6	9158	0.0
2021	1	1	2	6	9293	0.0
2021	1	1	2	6	9613	0.0
2021	1	1	2	6	9612	0.0
2021	1	1	2	6	9611	0.0
2021	1	1	2	6	9457	0.0
2021	1	1	2	6	9456	0.0
2021	1	1	2	6	9614	0.0
2021	1	1	2	6	9455	0.0
2021	1	1	2	6	9454	0.0
2021	1	1	2	6	9770	0.0
2021	1	1	2	6	9769	0.0
2021	1	1	2	6	8988	0.0
2021	1	1	2	6	9144	0.0
2021	1	1	2	6	9768	0.0
2021	1	1	2	6	9780	0.0
2021	1	1	2	6	9781	0.0
2021	1	1	2	6	9622	0.0
2021	1	1	2	6	9623	0.0
2021	1	1	2	6	9300	0.0
2021	1	1	2	6	9160	0.0
2021	1	1	2	6	8833	0.0
2021	1	1	2	6	8216	0.0
2021	1	1	2	6	8217	0.0
2021	1	1	2	6	8371	0.0
2021	1	1	2	6	8372	0.0
2021	1	1	2	6	8373	0.0
2021	1	1	2	6	8534	0.0
2021	1	1	2	6	8376	0.0
2021	1	1	2	6	8377	0.0
2021	1	1	2	6	8219	0.0
2021	2	1	2	6	8526	0.0
2021	2	1	2	6	8683	0.0
2021	2	1	2	6	8682	0.0
2021	2	1	2	6	8525	0.0
2021	2	1	2	6	8837	0.0
2021	2	1	2	6	8840	0.0
2021	2	1	2	6	8839	0.0
2021	2	1	2	6	8838	0.0
2021	2	1	2	6	8681	0.0
2021	2	1	2	6	8680	0.0
2021	2	1	2	6	9296	0.0
2021	2	1	2	6	8989	0.0
2021	2	1	2	6	9146	0.0
2021	2	1	2	6	9147	0.0
2021	2	1	2	6	9303	0.0
2021	2	1	2	6	8995	0.0
2021	2	1	2	6	8996	0.0
2021	2	1	2	6	9000	0.0
2021	2	1	2	6	9131	0.0
2021	2	1	2	6	9288	0.0
2021	2	1	2	6	9142	0.0
2021	2	1	2	6	9299	0.0
2021	2	1	2	6	9298	0.0
2021	2	1	2	6	9141	0.0
2021	2	1	2	6	9143	0.0
2021	2	1	2	6	9297	0.0
2021	2	1	2	6	8991	0.0
2021	2	1	2	6	9305	0.0
2021	2	1	2	6	9149	0.0
2021	2	1	2	6	9148	0.0
2021	2	1	2	6	8990	0.0
2021	2	1	2	6	9616	0.0
2021	2	1	2	6	9773	0.0
2021	2	1	2	6	9302	0.0
2021	2	1	2	6	9458	0.0
2021	2	1	2	6	9459	0.0
2021	2	1	2	6	9615	0.0
